http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13LH,BA1 3LH,51.385683,-2.393680
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13LQ,BA1 3LQ,51.385686,-2.392832
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13LU,BA1 3LU,51.389722,-2.401303
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13LW,BA1 3LW,51.386151,-2.396170
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13NB,BA1 3NB,51.391029,-2.408041
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13NE,BA1 3NE,51.387674,-2.389774
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13NJ,BA1 3NJ,51.391662,-2.391202
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13NR,BA1 3NR,51.390277,-2.388618
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13NX,BA1 3NX,51.385034,-2.391419
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13PD,BA1 3PD,51.388273,-2.388126
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13PE,BA1 3PE,51.390289,-2.387813
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13PG,BA1 3PG,51.393398,-2.388400
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13PQ,BA1 3PQ,51.387558,-2.387000
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13PR,BA1 3PR,51.386609,-2.391058
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13PU,BA1 3PU,51.387274,-2.391165
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13PX,BA1 3PX,51.388199,-2.396878
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13PY,BA1 3PY,51.388929,-2.398939
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13QA,BA1 3QA,51.388018,-2.394519
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13QB,BA1 3QB,51.388748,-2.396624
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13QD,BA1 3QD,51.389885,-2.398373
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13QE,BA1 3QE,51.388610,-2.392311
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13QL,BA1 3QL,51.390336,-2.397816
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13QP,BA1 3QP,51.390297,-2.398577
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13QR,BA1 3QR,51.391778,-2.399568
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13RA,BA1 3RA,51.389822,-2.395498
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13RD,BA1 3RD,51.393132,-2.397869
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13RE,BA1 3RE,51.388619,-2.394956
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13RG,BA1 3RG,51.390720,-2.395922
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13RT,BA1 3RT,51.393173,-2.399206
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13RZ,BA1 3RZ,51.391397,-2.400542
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13SA,BA1 3SA,51.378855,-2.355560
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13TJ,BA1 3TJ,51.378855,-2.355560
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA13WY,BA1 3WY,51.378855,-2.355560
